content_hash,kept_source_file,duplicate_source_file,reason
090d25aa0f6044868d12ed9c3e6227aa3c5c94de970dd37445fb48cfe8b359b2,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400035414.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400035414__copy2.pdf,Same file hash.
5453c5564852f0dfa98a4f6565d46bd1bfee50ba4e3df2df95f902ef9f36dd1f,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400035649.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400035649__copy2.pdf,Same file hash.
a813e0cc8cc59370a6ad203b037de2d064a5ab94a0b5fde6dcd749dae416c52c,00_INBOX - Входящи - Eingang/Accounting_Organized/05_Taxes/widerruf_doc.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/widerruf_doc.pdf,Same file hash.
b3e343d4ebe4b58657809cd098483740b606f6351444e36a4cd8747754ca2e91,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Zahariev Martin Rechnung 2013 05.12.2024 Scanner.doc,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Zahariev Martin Rechnung 2013 05.12.2024 Scanner__copy2.doc,Same file hash.
3823eb5025df44f6878f91d8b94e7087ddd2a755d34743ecb0e4cd6c87d20a83,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Docutain Dokument.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Docutain Dokument__copy2.pdf,Same file hash.
3823eb5025df44f6878f91d8b94e7087ddd2a755d34743ecb0e4cd6c87d20a83,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Docutain Dokument.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Docutain Dokument__copy3.pdf,Same file hash.
8a587d7da29afb0d8a3963c89f6dbf30ec7398ca55579642855d7b348eb2510a,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 05.04. 2025 zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 05.04. 2025 zahariev__copy2.pdf,Same file hash.
8a587d7da29afb0d8a3963c89f6dbf30ec7398ca55579642855d7b348eb2510a,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 05.04. 2025 zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 05.04. 2025 zahariev__copy3.pdf,Same file hash.
81d7315cc8bf87f7921df7ea2ad88fc98ff6604cf1bc6a890057946574369814,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 24-2024 Zahariev Martin 31.07.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 24-2024 Zahariev Martin 31.07.2024__copy2.pdf,Same file hash.
81d7315cc8bf87f7921df7ea2ad88fc98ff6604cf1bc6a890057946574369814,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 24-2024 Zahariev Martin 31.07.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 24-2024 Zahariev Martin 31.07.2024__copy3.pdf,Same file hash.
ae4a3eb7a60d66edd98611506f60eff65fa6e0c4b8c1ead9780a146e46a9412a,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 31-2024 Zahariev Martin 30.09.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 31-2024 Zahariev Martin 30.09.2024__copy2.pdf,Same file hash.
ae4a3eb7a60d66edd98611506f60eff65fa6e0c4b8c1ead9780a146e46a9412a,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 31-2024 Zahariev Martin 30.09.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 31-2024 Zahariev Martin 30.09.2024__copy3.pdf,Same file hash.
9752849c3a8981165e3328db21d953ea32d2935b332f4f06888ade15b31c75ab,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 34-2024 Zahariev Martin 04.10.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 34-2024 Zahariev Martin 04.10.2024__copy2.pdf,Same file hash.
9752849c3a8981165e3328db21d953ea32d2935b332f4f06888ade15b31c75ab,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 34-2024 Zahariev Martin 04.10.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 34-2024 Zahariev Martin 04.10.2024__copy3.pdf,Same file hash.
33dbab17d4b30319c76973ce79fc547cfb024cf236e6dfe44259a2a2dec97258,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 38-2024 Zahariev Martin 31.10.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 38-2024 Zahariev Martin 31.10.2024__copy2.pdf,Same file hash.
33dbab17d4b30319c76973ce79fc547cfb024cf236e6dfe44259a2a2dec97258,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 38-2024 Zahariev Martin 31.10.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 38-2024 Zahariev Martin 31.10.2024__copy3.pdf,Same file hash.
b18854e6f4a098b4e9446099378ca77122c9702424b1e3056276e8b03aec3ee3,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 42-2024 Zahariev Martin 30.11.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 42-2024 Zahariev Martin 30.11.2024__copy2.pdf,Same file hash.
b18854e6f4a098b4e9446099378ca77122c9702424b1e3056276e8b03aec3ee3,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 42-2024 Zahariev Martin 30.11.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 42-2024 Zahariev Martin 30.11.2024__copy3.pdf,Same file hash.
34dbf26d65b9c013e30b9977f27f78371dec0079872f6ea818d64756a3bf8358,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 44-2024 Zahariev Martin 31.12.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 44-2024 Zahariev Martin 31.12.2024__copy2.pdf,Same file hash.
34dbf26d65b9c013e30b9977f27f78371dec0079872f6ea818d64756a3bf8358,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 44-2024 Zahariev Martin 31.12.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift 44-2024 Zahariev Martin 31.12.2024__copy3.pdf,Same file hash.
84080eb9de6d80e802a48563f1003d0e47e43e608f590813dd5bc94b0f610350,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 66 Mai 2025 zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 66 Mai 2025 zahariev__copy2.pdf,Same file hash.
84080eb9de6d80e802a48563f1003d0e47e43e608f590813dd5bc94b0f610350,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 66 Mai 2025 zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 66 Mai 2025 zahariev__copy3.pdf,Same file hash.
5d8f5776bd678fee334a1a4295472598215cc91753faa628b903a4c70cfbda9d,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 71 2025 zahariev Sendungsverlust.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 71 2025 zahariev Sendungsverlust__copy2.pdf,Same file hash.
5d8f5776bd678fee334a1a4295472598215cc91753faa628b903a4c70cfbda9d,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 71 2025 zahariev Sendungsverlust.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift 71 2025 zahariev Sendungsverlust__copy3.pdf,Same file hash.
b6f4dce3341df69ff8c1b9cce639b1d8dee21e93a52b9f557b8a8e34da9097a0,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift April 2025 zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift April 2025 zahariev__copy2.pdf,Same file hash.
b6f4dce3341df69ff8c1b9cce639b1d8dee21e93a52b9f557b8a8e34da9097a0,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift April 2025 zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift April 2025 zahariev__copy3.pdf,Same file hash.
649e2ed770460b216096186910b96e9864b52bb0ba7280001c146c114ac9db6a,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift märz 2025 zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift märz 2025 zahariev__copy2.pdf,Same file hash.
649e2ed770460b216096186910b96e9864b52bb0ba7280001c146c114ac9db6a,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift märz 2025 zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/gutschrift märz 2025 zahariev__copy3.pdf,Same file hash.
537c7a9a74940c384e7eb8099fb7e5e519e11243f8891998d0af83062e80ce77,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift Zahariev 74 30.06.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift Zahariev 74 30.06.2025__copy2.pdf,Same file hash.
537c7a9a74940c384e7eb8099fb7e5e519e11243f8891998d0af83062e80ce77,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift Zahariev 74 30.06.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Gutschrift Zahariev 74 30.06.2025__copy3.pdf,Same file hash.
3e9c91dee422d0dfdc8189b15914972cd735d5d7b759ed60cc2c308cf11ecddb,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Dezember Zahariev 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Dezember Zahariev 2024__copy2.pdf,Same file hash.
3e9c91dee422d0dfdc8189b15914972cd735d5d7b759ed60cc2c308cf11ecddb,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Dezember Zahariev 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Dezember Zahariev 2024__copy3.pdf,Same file hash.
993db74f98bff88f68ff6201e840796fc891b132a0e1fff4e2de994f493a1a39,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Martin Zahariev Februar 2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Martin Zahariev Februar 2025__copy2.pdf,Same file hash.
993db74f98bff88f68ff6201e840796fc891b132a0e1fff4e2de994f493a1a39,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Martin Zahariev Februar 2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Martin Zahariev Februar 2025__copy3.pdf,Same file hash.
fcdc700ae4d3ec06237f316a256f66b7faee2e13f0a3f610348a45a245df83de,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Martin Zahariev Januar 2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Martin Zahariev Januar 2025__copy2.pdf,Same file hash.
fcdc700ae4d3ec06237f316a256f66b7faee2e13f0a3f610348a45a245df83de,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Martin Zahariev Januar 2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Martin Zahariev Januar 2025__copy3.pdf,Same file hash.
c25cde0ed90f161aa5003491287c9eae5c6f6fdc0076005856931a61821f8d56,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis November 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis November 2024__copy2.pdf,Same file hash.
c25cde0ed90f161aa5003491287c9eae5c6f6fdc0076005856931a61821f8d56,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis November 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis November 2024__copy3.pdf,Same file hash.
ad391aefbd73bc3bd2700314772970bf662883ecc6bbf2820217647d68214fdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Oktober 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Oktober 2024__copy2.pdf,Same file hash.
ad391aefbd73bc3bd2700314772970bf662883ecc6bbf2820217647d68214fdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Oktober 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Oktober 2024__copy3.pdf,Same file hash.
a2277ef1ecb2631becd75bc4e020263131543b7b5113fe33eb99443963143504,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis September 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis September 2024__copy2.pdf,Same file hash.
a2277ef1ecb2631becd75bc4e020263131543b7b5113fe33eb99443963143504,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis September 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis September 2024__copy3.pdf,Same file hash.
136aeec66c4c718fb0a7c911440e36ce562ac9756d4a1e0a4911bba3f5966f77,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Subunternehmer Sachsenpower GmbH & Co. KG.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Subunternehmer Sachsenpower GmbH & Co. KG__copy2.pdf,Same file hash.
136aeec66c4c718fb0a7c911440e36ce562ac9756d4a1e0a4911bba3f5966f77,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Subunternehmer Sachsenpower GmbH & Co. KG.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Subunternehmer Sachsenpower GmbH & Co. KG__copy3.pdf,Same file hash.
40a73a4bf2d7f5352c1894f266bfd4bee2a56bc14960848171eb4a839de09014,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev April 25 Sachsenpower GmbH & Co. KG.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev April 25 Sachsenpower GmbH & Co. KG__copy2.pdf,Same file hash.
40a73a4bf2d7f5352c1894f266bfd4bee2a56bc14960848171eb4a839de09014,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev April 25 Sachsenpower GmbH & Co. KG.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev April 25 Sachsenpower GmbH & Co. KG__copy3.pdf,Same file hash.
61f88744d94ea4639710d6b583ca26196ee2e6d04d6b683ce1f7524fecec302e,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Juli 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Juli 2024__copy2.pdf,Same file hash.
61f88744d94ea4639710d6b583ca26196ee2e6d04d6b683ce1f7524fecec302e,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Juli 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Juli 2024__copy3.pdf,Same file hash.
33c496834bbf0c6637b5f9dd4d9894defd8481db633203c44e1cd01cd6b07d78,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Juni 25 Sachsenpower GmbH & Co. KG.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Juni 25 Sachsenpower GmbH & Co. KG__copy2.pdf,Same file hash.
33c496834bbf0c6637b5f9dd4d9894defd8481db633203c44e1cd01cd6b07d78,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Juni 25 Sachsenpower GmbH & Co. KG.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Juni 25 Sachsenpower GmbH & Co. KG__copy3.pdf,Same file hash.
c411486dcdc42061fd737dd330fa54686ae0798b02fa1010fcb54977126fbd67,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Mai 25 Sachsenpower GmbH & Co. KG.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Mai 25 Sachsenpower GmbH & Co. KG__copy2.pdf,Same file hash.
c411486dcdc42061fd737dd330fa54686ae0798b02fa1010fcb54977126fbd67,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Mai 25 Sachsenpower GmbH & Co. KG.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Leistungsnachweis Zahariev Mai 25 Sachsenpower GmbH & Co. KG__copy3.pdf,Same file hash.
92751fe06898462bf16e995a18f6cbac4b31456675284cbb9d71115ab7db1700,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 48 31.01.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 48 31.01.2025__copy2.pdf,Same file hash.
92751fe06898462bf16e995a18f6cbac4b31456675284cbb9d71115ab7db1700,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 48 31.01.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 48 31.01.2025__copy3.pdf,Same file hash.
d3cb26365625ad4ebc3b38a5d54c7aac65120b4ee7bed3e83cda8744dd57e59f,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 51 17.02.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 51 17.02.2025__copy2.pdf,Same file hash.
d3cb26365625ad4ebc3b38a5d54c7aac65120b4ee7bed3e83cda8744dd57e59f,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 51 17.02.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 51 17.02.2025__copy3.pdf,Same file hash.
e218858dacb6c47f191aeffaf2d0feda60796e6b8978309e1775ae285edfd861,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 52 28.02.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 52 28.02.2025__copy2.pdf,Same file hash.
e218858dacb6c47f191aeffaf2d0feda60796e6b8978309e1775ae285edfd861,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 52 28.02.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 52 28.02.2025__copy3.pdf,Same file hash.
bfd308a2eb0730bb941991c2b311aa53e6b2acfa5e145e8e1cf825a850cb60c0,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 55 08.03.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 55 08.03.2025__copy2.pdf,Same file hash.
bfd308a2eb0730bb941991c2b311aa53e6b2acfa5e145e8e1cf825a850cb60c0,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 55 08.03.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Gutschrift 55 08.03.2025__copy3.pdf,Same file hash.
802c36b28f6b523e875e9f265e65eac917055a638a48c2f416bbeddf29f375c0,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2035 08.01.2025 Hermes Bekleidung.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2035 08.01.2025 Hermes Bekleidung__copy2.pdf,Same file hash.
